行業別大類,行業別中類,行業別小類,月份,售電量
C.製造業,17 石油及煤製品製造業,,05,142618594
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,05,499969428
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,05,14999862
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,05,241226622
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,05,120081181
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,05,4234537
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,05,18472920
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,05,13381053
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,05,54419870
C.製造業,20 藥品及醫用化學製品製造業,,05,78855049
C.製造業,21 橡膠製品製造業,,05,69190856
C.製造業,22 塑膠製品製造業,,05,357123741
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,05,239839149
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,05,36524256
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,05,141690400
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,05,6571753
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,05,37316048
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,05,962534835
C.製造業,24 基本金屬製造業,242 鋁製造業,05,69890078
C.製造業,24 基本金屬製造業,243 銅製造業,05,144482608
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,05,28757946
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,05,87926622
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,05,24609365
C.製造業,25 金屬製品製造業,253 金屬容器製造業,05,10451582
C.製造業,25 金屬製品製造業,254 金屬加工處理業,05,224244456
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,05,154038461
C.製造業,26 電子零組件製造業,261 半導體製造業,05,3813163392
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,05,174012304
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,05,289189172
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,05,916972646
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,05,318505849
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,05,57435664
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,05,34123701
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,05,6229384
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,05,15414456
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,05,13339896
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,05,1530797
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,05,88574244
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,05,17413902
C.製造業,28 電力設備及配備製造業,282 電池製造業,05,31715548
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,05,37625238
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,05,4918013
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,05,13228565
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,05,17617925
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,05,38159167
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,05,41505968
C.製造業,29 機械設備製造業,293 通用機械設備製造業,05,87308109
C.製造業,30 汽車及其零件製造業,301 汽車製造業,05,10242640
C.製造業,30 汽車及其零件製造業,302 車體製造業,05,1380963
C.製造業,30 汽車及其零件製造業,303 汽車零件製造業,05,98861152
C.製造業,31 其他運輸工具及其零件製造業,311 船舶及浮動設施製造業,05,10380115
C.製造業,31 其他運輸工具及其零件製造業,312 機車及其零件製造業,05,19942331
C.製造業,31 其他運輸工具及其零件製造業,313 自行車及其零件製造業,05,29481237
C.製造業,31 其他運輸工具及其零件製造業,319 未分類其他運輸工具及其零件製造業,05,23068696
C.製造業,32 家具製造業,321 非金屬家具製造業,05,6163264
C.製造業,32 家具製造業,322 金屬家具製造業,05,5043791
C.製造業,33 其他製造業,331 育樂用品製造業,05,22418732
C.製造業,33 其他製造業,332 醫療器材及用品製造業,05,42540150
C.製造業,33 其他製造業,339 未分類其他製造業,05,15599812
C.製造業,34 產業用機械設備維修及安裝業,,05,14754781
D.電力及燃氣供應業,35 電力及燃氣供應業,351 電力供應業,05,18999717
D.電力及燃氣供應業,35 電力及燃氣供應業,352 氣體燃料供應業,05,43231205
D.電力及燃氣供應業,35 電力及燃氣供應業,353 蒸汽供應業,05,396219
E.用水供應及污染整治業,36 用水供應業,,05,108515610
E.用水供應及污染整治業,37 廢水及污水處理業,,05,28943354
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,381 廢棄物清除業,05,3647321
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,382 廢棄物處理業,05,12375541
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,383 資源回收處理業,05,19088040
E.用水供應及污染整治業,39 污染整治業,,05,614646
F.營建工程業,41 建築工程業,,05,53531199
F.營建工程業,42 土木工程業,421 道路工程業,05,6653577
F.營建工程業,42 土木工程業,422 公用事業設施工程業,05,6356996
F.營建工程業,42 土木工程業,429 其他土木工程業,05,1547755
F.營建工程業,43 專門營造業,431 整地、基礎及結構工程業,05,688685
F.營建工程業,43 專門營造業,432 庭園景觀工程業,05,122488
F.營建工程業,43 專門營造業,433 機電、管道及其他建築設備安裝業,05,1323077
F.營建工程業,43 專門營造業,434 建物完工裝修工程業,05,302651
F.營建工程業,43 專門營造業,439 其他專門營造業,05,534212
G.批發及零售業,45 批發業,451 商品批發經紀業,05,2000235
G.批發及零售業,45 批發業,452 綜合商品批發業,05,3796222
G.批發及零售業,45 批發業,453 農產原料及活動物批發業,05,5677728
G.批發及零售業,45 批發業,454 食品、飲料及菸草製品批發業,05,29084089
G.批發及零售業,45 批發業,455 布疋及服飾品批發業,05,2565612
G.批發及零售業,45 批發業,456 家用器具及用品批發業,05,3885096
G.批發及零售業,45 批發業,457 藥品、醫療用品及化粧品批發業,05,3590385
G.批發及零售業,45 批發業,458 文教育樂用品批發業,05,1593366
G.批發及零售業,45 批發業,461 建材批發業,05,9030593
G.批發及零售業,45 批發業,462 化學原材料及其製品批發業,05,5484885
G.批發及零售業,45 批發業,463 燃料及相關產品批發業,05,1635123
G.批發及零售業,45 批發業,464 機械器具批發業,05,11375038
G.批發及零售業,45 批發業,465 汽機車及其零配件、用品批發業,05,3897631
G.批發及零售業,45 批發業,469 其他專賣批發業,05,4801380
G.批發及零售業,47 零售業,471 綜合商品零售業,05,341295245
G.批發及零售業,47 零售業,472 食品、飲料及菸草製品零售業,05,25993087
G.批發及零售業,47 零售業,473 布疋及服飾品零售業,05,8772071
G.批發及零售業,47 零售業,474 家用器具及用品零售業,05,6803282
G.批發及零售業,47 零售業,475 藥品、醫療用品及化粧品零售業,05,7117652
G.批發及零售業,47 零售業,476 文教育樂用品零售業,05,2267463
G.批發及零售業,47 零售業,481 建材零售業,05,486089
G.批發及零售業,47 零售業,482 燃料及相關產品零售業,05,18247828
G.批發及零售業,47 零售業,483 資訊及通訊設備零售業,05,7299273
G.批發及零售業,47 零售業,484 汽機車及其零配件、用品零售業,05,11630887
G.批發及零售業,47 零售業,485 其他專賣零售業,05,3677565
G.批發及零售業,47 零售業,486 零售攤販,05,675959
G.批發及零售業,47 零售業,487 其他非店面零售業,05,1938866
H.運輸及倉儲業,49 陸上運輸業,491 鐵路運輸業,05,127376167
H.運輸及倉儲業,49 陸上運輸業,492 大眾捷運系統運輸業,05,89867281
H.運輸及倉儲業,49 陸上運輸業,493 汽車客運業,05,6758045
H.運輸及倉儲業,49 陸上運輸業,494 汽車貨運業,05,5255962
H.運輸及倉儲業,49 陸上運輸業,499 其他陸上運輸業,05,99765
H.運輸及倉儲業,50 水上運輸業,501 海洋水運業,05,1413390
H.運輸及倉儲業,50 水上運輸業,502 內河及湖泊水運業,05,0
H.運輸及倉儲業,51 航空運輸業,,05,4343672
H.運輸及倉儲業,52 運輸輔助業,521 報關業,05,117134
H.運輸及倉儲業,52 運輸輔助業,522 船務代理業,05,817156
H.運輸及倉儲業,52 運輸輔助業,523 貨運承攬業,05,2353005
H.運輸及倉儲業,52 運輸輔助業,524 陸上運輸輔助業,05,18311166
H.運輸及倉儲業,52 運輸輔助業,525 水上運輸輔助業,05,22147406
H.運輸及倉儲業,52 運輸輔助業,526 航空運輸輔助業,05,28257571
H.運輸及倉儲業,52 運輸輔助業,529 其他運輸輔助業,05,11032856
H.運輸及倉儲業,53 倉儲業,,05,80409475
H.運輸及倉儲業,54 郵政及快遞業,541 郵政業,05,4296673
H.運輸及倉儲業,54 郵政及快遞業,542 快遞業,05,4238627
I.住宿及餐飲業,55 住宿業,551 短期住宿業,05,185997315
I.住宿及餐飲業,55 住宿業,559 其他住宿業,05,577124
I.住宿及餐飲業,56 餐飲業,561 餐食業,05,95581848
I.住宿及餐飲業,56 餐飲業,562 外燴及團膳承包業,05,3428583
I.住宿及餐飲業,56 餐飲業,563 飲料業,05,5286176
J.出版、影音製作、傳播及資通訊服務業,58 出版業,581 新聞、雜誌、期刊、書籍及其他出版業,05,3310532
J.出版、影音製作、傳播及資通訊服務業,58 出版業,582 軟體出版業,05,297343
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,591 影片及電視節目業,05,9480319
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,592 聲音錄製及音樂發行業,05,121307
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,601 廣播業,05,3296966
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,602 電視節目編排及傳播業,05,7401917
J.出版、影音製作、傳播及資通訊服務業,61 電信業,,05,101251363
J.出版、影音製作、傳播及資通訊服務業,62 電腦程式設計、諮詢及相關服務業,,05,4521355
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,631 入口網站經營、資料處理、主機及網站代管服務業,05,123011233
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,639 其他資訊服務業,05,3226613
K.金融及保險業,64 金融服務業,641 貨幣中介業,05,38264802
K.金融及保險業,64 金融服務業,642 控股業,05,203254
K.金融及保險業,64 金融服務業,643 信託、基金及類似金融實體,05,112146
K.金融及保險業,64 金融服務業,649 其他金融服務業,05,1517035
K.金融及保險業,65 保險業,651 人身保險業,05,25710034
K.金融及保險業,65 保險業,652 財產保險業,05,1582366
K.金融及保險業,65 保險業,653 再保險業,05,0
K.金融及保險業,65 保險業,654 退休基金,05,0
K.金融及保險業,65 保險業,655 保險輔助業,05,257530
K.金融及保險業,66 證券期貨及金融輔助業,661 證券業,05,4756981
K.金融及保險業,66 證券期貨及金融輔助業,662 期貨業,05,93325
K.金融及保險業,66 證券期貨及金融輔助業,664 基金管理業,05,89782
K.金融及保險業,66 證券期貨及金融輔助業,669 其他金融輔助業,05,947542
L.不動產業,67 不動產開發業,,05,17099298
L.不動產業,68 不動產經營及相關服務業,681 不動產經營業,05,35666787
L.不動產業,68 不動產經營及相關服務業,689 其他不動產業,05,845898
M.專業、科學及技術服務業,69 法律及會計服務業,691 法律服務業,05,1208288
M.專業、科學及技術服務業,69 法律及會計服務業,692 會計服務業,05,108596
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,701 企業總管理機構,05,5415944
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,702 管理顧問業,05,1928148
